date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#geo+lat,#geo+lon,#item+type,#item+name,#item+unit,#item+price+flag,#item+price+type,#currency,#value,#value+usd
2020-09-15,Yobe,Potiskum,Potiskum,11.707240104675293,11.082489967346191,cereals and tubers,Maize (yellow),KG,aggregate,Retail,NGN,154.32,0.4054
2020-09-15,Yobe,Potiskum,Potiskum,11.707240104675293,11.082489967346191,cereals and tubers,Millet,100 KG,aggregate,Wholesale,NGN,19266.67,50.6085
2020-09-15,Yobe,Potiskum,Potiskum,11.707240104675293,11.082489967346191,cereals and tubers,Millet,KG,aggregate,Retail,NGN,146.42,0.3846
2020-09-15,Yobe,Potiskum,Potiskum,11.707240104675293,11.082489967346191,cereals and tubers,Rice (imported),50 KG,aggregate,Wholesale,NGN,24000.0,63.0418
2020-09-15,Yobe,Potiskum,Potiskum,11.707240104675293,11.082489967346191,cereals and tubers,Rice (imported),KG,aggregate,Retail,NGN,482.75,1.2681
2020-09-15,Yobe,Potiskum,Potiskum,11.707240104675293,11.082489967346191,cereals and tubers,Rice (local),100 KG,aggregate,Wholesale,NGN,41800.0,109.7977
2020-09-15,Yobe,Potiskum,Potiskum,11.707240104675293,11.082489967346191,cereals and tubers,Rice (local),KG,aggregate,Retail,NGN,425.01,1.1164
2020-09-15,Yobe,Potiskum,Potiskum,11.707240104675293,11.082489967346191,cereals and tubers,Sorghum (brown),100 KG,aggregate,Wholesale,NGN,17566.67,46.1431
2020-09-15,Yobe,Potiskum,Potiskum,11.707240104675293,11.082489967346191,cereals and tubers,Sorghum (brown),KG,aggregate,Retail,NGN,138.97,0.365
2020-09-15,Yobe,Potiskum,Potiskum,11.707240104675293,11.082489967346191,cereals and tubers,Sorghum (white),100 KG,aggregate,Wholesale,NGN,17566.67,46.1431
2020-09-15,Yobe,Potiskum,Potiskum,11.707240104675293,11.082489967346191,cereals and tubers,Sorghum (white),KG,aggregate,Retail,NGN,138.97,0.365
2020-09-15,Yobe,Potiskum,Potiskum,11.707240104675293,11.082489967346191,cereals and tubers,Yam,100 Tubers,aggregate,Wholesale,NGN,39386.67,103.4585
2020-09-15,Yobe,Potiskum,Potiskum,11.707240104675293,11.082489967346191,cereals and tubers,Yam,KG,aggregate,Retail,NGN,287.15,0.7543
2020-09-15,Yobe,Potiskum,Potiskum,11.707240104675293,11.082489967346191,non-food,Fuel (diesel),L,aggregate,Retail,NGN,267.0,0.7013
2020-09-15,Yobe,Potiskum,Potiskum,11.707240104675293,11.082489967346191,non-food,Fuel (petrol-gasoline),L,aggregate,Retail,NGN,158.93,0.4175
2020-09-15,Yobe,Potiskum,Potiskum,11.707240104675293,11.082489967346191,oil and fats,Oil (palm),L,aggregate,Retail,NGN,360.0,0.9456
2020-09-15,Yobe,Potiskum,Potiskum,11.707240104675293,11.082489967346191,pulses and nuts,Cowpeas (brown),100 KG,aggregate,Wholesale,NGN,19000.0,49.9081
2020-09-15,Yobe,Potiskum,Potiskum,11.707240104675293,11.082489967346191,pulses and nuts,Cowpeas (brown),KG,aggregate,Retail,NGN,169.56,0.4454
2020-09-15,Yobe,Potiskum,Potiskum,11.707240104675293,11.082489967346191,pulses and nuts,Cowpeas (white),100 KG,aggregate,Wholesale,NGN,19000.0,49.9081
2020-09-15,Yobe,Potiskum,Potiskum,11.707240104675293,11.082489967346191,pulses and nuts,Cowpeas (white),KG,aggregate,Retail,NGN,162.64,0.4272
2020-09-15,Yobe,Potiskum,Potiskum,11.707240104675293,11.082489967346191,pulses and nuts,Groundnuts (shelled),100 KG,aggregate,Wholesale,NGN,26633.33,69.9588
2020-09-15,Yobe,Potiskum,Potiskum,11.707240104675293,11.082489967346191,pulses and nuts,Groundnuts (shelled),KG,aggregate,Retail,NGN,217.55,0.5714
2020-09-15,Zamfara,Kaura Namoda,Kaura Namoda,12.595190048217773,6.586349964141846,cereals and tubers,Bread,Unit,aggregate,Retail,NGN,604.09,1.5868
2020-09-15,Zamfara,Kaura Namoda,Kaura Namoda,12.595190048217773,6.586349964141846,cereals and tubers,"Cassava meal (gari, yellow)",100 KG,aggregate,Wholesale,NGN,15385.33,40.4133
2020-09-15,Zamfara,Kaura Namoda,Kaura Namoda,12.595190048217773,6.586349964141846,cereals and tubers,"Cassava meal (gari, yellow)",KG,aggregate,Retail,NGN,217.64,0.5717
2020-09-15,Zamfara,Kaura Namoda,Kaura Namoda,12.595190048217773,6.586349964141846,cereals and tubers,Gari (white),100 KG,aggregate,Wholesale,NGN,15143.33,39.7776
2020-09-15,Zamfara,Kaura Namoda,Kaura Namoda,12.595190048217773,6.586349964141846,cereals and tubers,Gari (white),KG,aggregate,Retail,NGN,211.89,0.5566
2020-09-15,Zamfara,Kaura Namoda,Kaura Namoda,12.595190048217773,6.586349964141846,cereals and tubers,Maize (white),100 KG,aggregate,Wholesale,NGN,17328.67,45.5179
2020-09-15,Zamfara,Kaura Namoda,Kaura Namoda,12.595190048217773,6.586349964141846,cereals and tubers,Maize (white),KG,aggregate,Retail,NGN,168.28,0.442
2020-09-15,Zamfara,Kaura Namoda,Kaura Namoda,12.595190048217773,6.586349964141846,cereals and tubers,Maize (yellow),100 KG,aggregate,Wholesale,NGN,18202.67,47.8137
2020-09-15,Zamfara,Kaura Namoda,Kaura Namoda,12.595190048217773,6.586349964141846,cereals and tubers,Maize (yellow),KG,aggregate,Retail,NGN,173.54,0.4558
2020-09-15,Zamfara,Kaura Namoda,Kaura Namoda,12.595190048217773,6.586349964141846,cereals and tubers,Millet,100 KG,aggregate,Wholesale,NGN,16876.0,44.3289
2020-09-15,Zamfara,Kaura Namoda,Kaura Namoda,12.595190048217773,6.586349964141846,cereals and tubers,Millet,KG,aggregate,Retail,NGN,160.76,0.4223
2020-09-15,Zamfara,Kaura Namoda,Kaura Namoda,12.595190048217773,6.586349964141846,cereals and tubers,Rice (imported),50 KG,aggregate,Wholesale,NGN,21645.33,56.8567
2020-09-15,Zamfara,Kaura Namoda,Kaura Namoda,12.595190048217773,6.586349964141846,cereals and tubers,Rice (imported),KG,aggregate,Retail,NGN,443.09,1.1639
2020-09-15,Zamfara,Kaura Namoda,Kaura Namoda,12.595190048217773,6.586349964141846,cereals and tubers,Rice (local),100 KG,aggregate,Wholesale,NGN,40053.33,105.2097
2020-09-15,Zamfara,Kaura Namoda,Kaura Namoda,12.595190048217773,6.586349964141846,cereals and tubers,Rice (local),KG,aggregate,Retail,NGN,390.68,1.0262
2020-09-15,Zamfara,Kaura Namoda,Kaura Namoda,12.595190048217773,6.586349964141846,cereals and tubers,Sorghum (brown),100 KG,aggregate,Wholesale,NGN,19674.67,51.6802
2020-09-15,Zamfara,Kaura Namoda,Kaura Namoda,12.595190048217773,6.586349964141846,cereals and tubers,Sorghum (brown),KG,aggregate,Retail,NGN,191.68,0.5035
2020-09-15,Zamfara,Kaura Namoda,Kaura Namoda,12.595190048217773,6.586349964141846,cereals and tubers,Sorghum (white),100 KG,aggregate,Wholesale,NGN,22700.67,59.6288
2020-09-15,Zamfara,Kaura Namoda,Kaura Namoda,12.595190048217773,6.586349964141846,cereals and tubers,Sorghum (white),KG,aggregate,Retail,NGN,223.6,0.5873
2020-09-15,Zamfara,Kaura Namoda,Kaura Namoda,12.595190048217773,6.586349964141846,cereals and tubers,Yam,100 Tubers,aggregate,Wholesale,NGN,25371.33,66.6439
2020-09-15,Zamfara,Kaura Namoda,Kaura Namoda,12.595190048217773,6.586349964141846,cereals and tubers,Yam,KG,aggregate,Retail,NGN,103.94,0.273
2020-09-15,Zamfara,Kaura Namoda,Kaura Namoda,12.595190048217773,6.586349964141846,non-food,Fuel (diesel),L,aggregate,Retail,NGN,190.59,0.5006
2020-09-15,Zamfara,Kaura Namoda,Kaura Namoda,12.595190048217773,6.586349964141846,non-food,Fuel (petrol-gasoline),L,aggregate,Retail,NGN,157.55,0.4139
2020-09-15,Zamfara,Kaura Namoda,Kaura Namoda,12.595190048217773,6.586349964141846,oil and fats,Oil (palm),L,aggregate,Retail,NGN,430.22,1.1301
2020-09-15,Zamfara,Kaura Namoda,Kaura Namoda,12.595190048217773,6.586349964141846,pulses and nuts,Cowpeas (brown),100 KG,aggregate,Wholesale,NGN,22956.67,60.3012
2020-09-15,Zamfara,Kaura Namoda,Kaura Namoda,12.595190048217773,6.586349964141846,pulses and nuts,Cowpeas (brown),KG,aggregate,Retail,NGN,219.67,0.577
2020-09-15,Zamfara,Kaura Namoda,Kaura Namoda,12.595190048217773,6.586349964141846,pulses and nuts,Cowpeas (white),100 KG,aggregate,Wholesale,NGN,23168.67,60.8581
2020-09-15,Zamfara,Kaura Namoda,Kaura Namoda,12.595190048217773,6.586349964141846,pulses and nuts,Cowpeas (white),KG,aggregate,Retail,NGN,228.41,0.6
2020-09-15,Zamfara,Kaura Namoda,Kaura Namoda,12.595190048217773,6.586349964141846,pulses and nuts,Groundnuts (shelled),100 KG,aggregate,Wholesale,NGN,39027.33,102.5147
2020-09-15,Zamfara,Kaura Namoda,Kaura Namoda,12.595190048217773,6.586349964141846,pulses and nuts,Groundnuts (shelled),KG,aggregate,Retail,NGN,332.27,0.8728
2020-10-15,Adamawa,Hong,Mubi,10.267609596252441,13.264360427856445,cereals and tubers,Bread,Unit,aggregate,Retail,NGN,437.5,1.1495
2020-10-15,Adamawa,Hong,Mubi,10.267609596252441,13.264360427856445,cereals and tubers,"Cassava meal (gari, yellow)",100 KG,aggregate,Wholesale,NGN,18000.0,47.2937
2020-10-15,Adamawa,Hong,Mubi,10.267609596252441,13.264360427856445,cereals and tubers,"Cassava meal (gari, yellow)",KG,aggregate,Retail,NGN,283.84,0.7458
2020-10-15,Adamawa,Hong,Mubi,10.267609596252441,13.264360427856445,cereals and tubers,Gari (white),100 KG,aggregate,Wholesale,NGN,16987.1,44.6324
2020-10-15,Adamawa,Hong,Mubi,10.267609596252441,13.264360427856445,cereals and tubers,Gari (white),KG,aggregate,Retail,NGN,273.63,0.7189
2020-10-15,Adamawa,Hong,Mubi,10.267609596252441,13.264360427856445,cereals and tubers,Maize (white),100 KG,aggregate,Wholesale,NGN,19329.03,50.7857
2020-10-15,Adamawa,Hong,Mubi,10.267609596252441,13.264360427856445,cereals and tubers,Maize (white),KG,aggregate,Retail,NGN,175.1,0.4601
2020-10-15,Adamawa,Hong,Mubi,10.267609596252441,13.264360427856445,cereals and tubers,Maize (yellow),100 KG,aggregate,Wholesale,NGN,20735.48,54.481
2020-10-15,Adamawa,Hong,Mubi,10.267609596252441,13.264360427856445,cereals and tubers,Maize (yellow),KG,aggregate,Retail,NGN,181.77,0.4776
2020-10-15,Adamawa,Hong,Mubi,10.267609596252441,13.264360427856445,cereals and tubers,Millet,100 KG,aggregate,Wholesale,NGN,21296.77,55.9558
2020-10-15,Adamawa,Hong,Mubi,10.267609596252441,13.264360427856445,cereals and tubers,Millet,KG,aggregate,Retail,NGN,190.88,0.5015
2020-10-15,Adamawa,Hong,Mubi,10.267609596252441,13.264360427856445,cereals and tubers,Rice (imported),50 KG,aggregate,Wholesale,NGN,26232.26,68.9234
2020-10-15,Adamawa,Hong,Mubi,10.267609596252441,13.264360427856445,cereals and tubers,Rice (imported),KG,aggregate,Retail,NGN,499.14,1.3115
2020-10-15,Adamawa,Hong,Mubi,10.267609596252441,13.264360427856445,cereals and tubers,Rice (local),100 KG,aggregate,Wholesale,NGN,22858.06,60.058
2020-10-15,Adamawa,Hong,Mubi,10.267609596252441,13.264360427856445,cereals and tubers,Rice (local),KG,aggregate,Retail,NGN,429.46,1.1284
2020-10-15,Adamawa,Hong,Mubi,10.267609596252441,13.264360427856445,cereals and tubers,Sorghum (brown),100 KG,aggregate,Wholesale,NGN,23716.13,62.3125
2020-10-15,Adamawa,Hong,Mubi,10.267609596252441,13.264360427856445,cereals and tubers,Sorghum (brown),KG,aggregate,Retail,NGN,197.39,0.5186
2020-10-15,Adamawa,Hong,Mubi,10.267609596252441,13.264360427856445,cereals and tubers,Sorghum (white),100 KG,aggregate,Wholesale,NGN,24751.61,65.0331
2020-10-15,Adamawa,Hong,Mubi,10.267609596252441,13.264360427856445,cereals and tubers,Sorghum (white),KG,aggregate,Retail,NGN,218.73,0.5747
2020-10-15,Adamawa,Hong,Mubi,10.267609596252441,13.264360427856445,cereals and tubers,Yam,100 Tubers,aggregate,Wholesale,NGN,44632.26,117.2682
2020-10-15,Adamawa,Hong,Mubi,10.267609596252441,13.264360427856445,cereals and tubers,Yam,KG,aggregate,Retail,NGN,897.17,2.3573
2020-10-15,Adamawa,Hong,Mubi,10.267609596252441,13.264360427856445,non-food,Fuel (diesel),L,aggregate,Retail,NGN,184.45,0.4846
2020-10-15,Adamawa,Hong,Mubi,10.267609596252441,13.264360427856445,non-food,Fuel (petrol-gasoline),L,aggregate,Retail,NGN,160.0,0.4204
2020-10-15,Adamawa,Hong,Mubi,10.267609596252441,13.264360427856445,oil and fats,Oil (palm),L,aggregate,Retail,NGN,583.33,1.5327
2020-10-15,Adamawa,Hong,Mubi,10.267609596252441,13.264360427856445,pulses and nuts,Cowpeas (brown),100 KG,aggregate,Wholesale,NGN,25948.39,68.1776
2020-10-15,Adamawa,Hong,Mubi,10.267609596252441,13.264360427856445,pulses and nuts,Cowpeas (brown),KG,aggregate,Retail,NGN,260.14,0.6835
2020-10-15,Adamawa,Hong,Mubi,10.267609596252441,13.264360427856445,pulses and nuts,Cowpeas (white),100 KG,aggregate,Wholesale,NGN,25148.39,66.0756
2020-10-15,Adamawa,Hong,Mubi,10.267609596252441,13.264360427856445,pulses and nuts,Cowpeas (white),KG,aggregate,Retail,NGN,253.16,0.6652
2020-10-15,Adamawa,Hong,Mubi,10.267609596252441,13.264360427856445,pulses and nuts,Groundnuts (shelled),100 KG,aggregate,Wholesale,NGN,29206.45,76.7379
2020-10-15,Adamawa,Hong,Mubi,10.267609596252441,13.264360427856445,pulses and nuts,Groundnuts (shelled),KG,aggregate,Retail,NGN,363.75,0.9557
2020-10-15,Borno,Biu,Biu,10.611100196838379,12.194999694824219,cereals and tubers,Bread,Unit,aggregate,Retail,NGN,244.39,0.6421
2020-10-15,Borno,Biu,Biu,10.611100196838379,12.194999694824219,cereals and tubers,"Cassava meal (gari, yellow)",100 KG,aggregate,Wholesale,NGN,11835.48,31.0969
2020-10-15,Borno,Biu,Biu,10.611100196838379,12.194999694824219,cereals and tubers,"Cassava meal (gari, yellow)",KG,aggregate,Retail,NGN,323.66,0.8504
2020-10-15,Borno,Biu,Biu,10.611100196838379,12.194999694824219,cereals and tubers,Gari (white),100 KG,aggregate,Wholesale,NGN,12420.65,32.6344
2020-10-15,Borno,Biu,Biu,10.611100196838379,12.194999694824219,cereals and tubers,Gari (white),KG,aggregate,Retail,NGN,321.04,0.8435
2020-10-15,Borno,Biu,Biu,10.611100196838379,12.194999694824219,cereals and tubers,Maize (white),100 KG,aggregate,Wholesale,NGN,12100.64,31.7936
2020-10-15,Borno,Biu,Biu,10.611100196838379,12.194999694824219,cereals and tubers,Maize (white),KG,aggregate,Retail,NGN,138.73,0.3645
2020-10-15,Borno,Biu,Biu,10.611100196838379,12.194999694824219,cereals and tubers,Millet,100 KG,aggregate,Wholesale,NGN,15671.61,41.1761
2020-10-15,Borno,Biu,Biu,10.611100196838379,12.194999694824219,cereals and tubers,Millet,KG,aggregate,Retail,NGN,163.18,0.4288
2020-10-15,Borno,Biu,Biu,10.611100196838379,12.194999694824219,cereals and tubers,Rice (imported),50 KG,aggregate,Wholesale,NGN,23660.0,62.165
2020-10-15,Borno,Biu,Biu,10.611100196838379,12.194999694824219,cereals and tubers,Rice (imported),KG,aggregate,Retail,NGN,528.82,1.3894
2020-10-15,Borno,Biu,Biu,10.611100196838379,12.194999694824219,cereals and tubers,Rice (local),100 KG,aggregate,Wholesale,NGN,34663.23,91.0752
2020-10-15,Borno,Biu,Biu,10.611100196838379,12.194999694824219,cereals and tubers,Rice (local),KG,aggregate,Retail,NGN,325.2,0.8545
2020-10-15,Borno,Biu,Biu,10.611100196838379,12.194999694824219,cereals and tubers,Sorghum (brown),100 KG,aggregate,Wholesale,NGN,19754.19,51.9028
2020-10-15,Borno,Biu,Biu,10.611100196838379,12.194999694824219,cereals and tubers,Sorghum (brown),KG,aggregate,Retail,NGN,221.67,0.5824
2020-10-15,Borno,Biu,Biu,10.611100196838379,12.194999694824219,cereals and tubers,Sorghum (white),100 KG,aggregate,Wholesale,NGN,19718.71,51.8095
2020-10-15,Borno,Biu,Biu,10.611100196838379,12.194999694824219,cereals and tubers,Sorghum (white),KG,aggregate,Retail,NGN,223.5,0.5872
2020-10-15,Borno,Biu,Biu,10.611100196838379,12.194999694824219,cereals and tubers,Yam,100 Tubers,aggregate,Wholesale,NGN,43567.74,114.4712
2020-10-15,Borno,Biu,Biu,10.611100196838379,12.194999694824219,cereals and tubers,Yam,KG,aggregate,Retail,NGN,374.44,0.9838
2020-10-15,Borno,Biu,Biu,10.611100196838379,12.194999694824219,non-food,Fuel (diesel),L,aggregate,Retail,NGN,280.0,0.7357
2020-10-15,Borno,Biu,Biu,10.611100196838379,12.194999694824219,non-food,Fuel (petrol-gasoline),L,aggregate,Retail,NGN,163.0,0.4283
2020-10-15,Borno,Biu,Biu,10.611100196838379,12.194999694824219,oil and fats,Oil (palm),L,aggregate,Retail,NGN,664.13,1.7449
2020-10-15,Borno,Biu,Biu,10.611100196838379,12.194999694824219,pulses and nuts,Cowpeas (brown),100 KG,aggregate,Wholesale,NGN,29180.0,76.6684
2020-10-15,Borno,Biu,Biu,10.611100196838379,12.194999694824219,pulses and nuts,Cowpeas (brown),KG,aggregate,Retail,NGN,287.79,0.7561
2020-10-15,Borno,Biu,Biu,10.611100196838379,12.194999694824219,pulses and nuts,Cowpeas (white),100 KG,aggregate,Wholesale,NGN,30110.32,79.1128
2020-10-15,Borno,Biu,Biu,10.611100196838379,12.194999694824219,pulses and nuts,Cowpeas (white),KG,aggregate,Retail,NGN,288.4,0.7578
2020-10-15,Borno,Biu,Biu,10.611100196838379,12.194999694824219,pulses and nuts,Groundnuts (shelled),100 KG,aggregate,Wholesale,NGN,32395.48,85.1169
2020-10-15,Borno,Biu,Biu,10.611100196838379,12.194999694824219,pulses and nuts,Groundnuts (shelled),KG,aggregate,Retail,NGN,345.74,0.9084
2020-10-15,Borno,Maiduguri,Maiduguri,11.831100463867188,13.150970458984375,cereals and tubers,Bread,Unit,aggregate,Retail,NGN,218.58,0.5743
2020-10-15,Borno,Maiduguri,Maiduguri,11.831100463867188,13.150970458984375,cereals and tubers,"Cassava meal (gari, yellow)",100 KG,aggregate,Wholesale,NGN,22000.0,57.8035
2020-10-15,Borno,Maiduguri,Maiduguri,11.831100463867188,13.150970458984375,cereals and tubers,"Cassava meal (gari, yellow)",KG,aggregate,Retail,NGN,430.65,1.1315
2020-10-15,Borno,Maiduguri,Maiduguri,11.831100463867188,13.150970458984375,cereals and tubers,Gari (white),100 KG,aggregate,Wholesale,NGN,17903.23,47.0395
2020-10-15,Borno,Maiduguri,Maiduguri,11.831100463867188,13.150970458984375,cereals and tubers,Gari (white),KG,aggregate,Retail,NGN,348.26,0.915
2020-10-15,Borno,Maiduguri,Maiduguri,11.831100463867188,13.150970458984375,cereals and tubers,Maize (white),100 KG,aggregate,Wholesale,NGN,16064.52,42.2084
2020-10-15,Borno,Maiduguri,Maiduguri,11.831100463867188,13.150970458984375,cereals and tubers,Maize (white),KG,aggregate,Retail,NGN,176.77,0.4645
2020-10-15,Borno,Maiduguri,Maiduguri,11.831100463867188,13.150970458984375,cereals and tubers,Maize (yellow),100 KG,aggregate,Wholesale,NGN,16064.52,42.2084
2020-10-15,Borno,Maiduguri,Maiduguri,11.831100463867188,13.150970458984375,cereals and tubers,Maize (yellow),KG,aggregate,Retail,NGN,176.77,0.4645
2020-10-15,Borno,Maiduguri,Maiduguri,11.831100463867188,13.150970458984375,cereals and tubers,Millet,100 KG,aggregate,Wholesale,NGN,14903.23,39.1572
2020-10-15,Borno,Maiduguri,Maiduguri,11.831100463867188,13.150970458984375,cereals and tubers,Millet,KG,aggregate,Retail,NGN,169.36,0.445
2020-10-15,Borno,Maiduguri,Maiduguri,11.831100463867188,13.150970458984375,cereals and tubers,Rice (imported),50 KG,aggregate,Wholesale,NGN,31290.32,82.2131
2020-10-15,Borno,Maiduguri,Maiduguri,11.831100463867188,13.150970458984375,cereals and tubers,Rice (imported),KG,aggregate,Retail,NGN,776.5,2.0402
2020-10-15,Borno,Maiduguri,Maiduguri,11.831100463867188,13.150970458984375,cereals and tubers,Rice (local),100 KG,aggregate,Wholesale,NGN,35974.19,94.5197
2020-10-15,Borno,Maiduguri,Maiduguri,11.831100463867188,13.150970458984375,cereals and tubers,Rice (local),KG,aggregate,Retail,NGN,375.36,0.9862
2020-10-15,Borno,Maiduguri,Maiduguri,11.831100463867188,13.150970458984375,cereals and tubers,Sorghum (brown),100 KG,aggregate,Wholesale,NGN,17838.71,46.87
2020-10-15,Borno,Maiduguri,Maiduguri,11.831100463867188,13.150970458984375,cereals and tubers,Sorghum (brown),KG,aggregate,Retail,NGN,216.01,0.5675
2020-10-15,Borno,Maiduguri,Maiduguri,11.831100463867188,13.150970458984375,cereals and tubers,Sorghum (white),100 KG,aggregate,Wholesale,NGN,17838.71,46.87
2020-10-15,Borno,Maiduguri,Maiduguri,11.831100463867188,13.150970458984375,cereals and tubers,Sorghum (white),KG,aggregate,Retail,NGN,216.01,0.5675
2020-10-15,Borno,Maiduguri,Maiduguri,11.831100463867188,13.150970458984375,cereals and tubers,Yam,100 Tubers,aggregate,Wholesale,NGN,55806.45,146.6276
2020-10-15,Borno,Maiduguri,Maiduguri,11.831100463867188,13.150970458984375,cereals and tubers,Yam,KG,aggregate,Retail,NGN,164.14,0.4313
2020-10-15,Borno,Maiduguri,Maiduguri,11.831100463867188,13.150970458984375,non-food,Fuel (diesel),L,aggregate,Retail,NGN,190.0,0.4992
2020-10-15,Borno,Maiduguri,Maiduguri,11.831100463867188,13.150970458984375,non-food,Fuel (petrol-gasoline),L,aggregate,Retail,NGN,160.0,0.4204
2020-10-15,Borno,Maiduguri,Maiduguri,11.831100463867188,13.150970458984375,oil and fats,Oil (palm),L,aggregate,Retail,NGN,666.67,1.7516
2020-10-15,Borno,Maiduguri,Maiduguri,11.831100463867188,13.150970458984375,pulses and nuts,Cowpeas (brown),100 KG,aggregate,Wholesale,NGN,28451.61,74.7546
2020-10-15,Borno,Maiduguri,Maiduguri,11.831100463867188,13.150970458984375,pulses and nuts,Cowpeas (brown),KG,aggregate,Retail,NGN,297.16,0.7808
2020-10-15,Borno,Maiduguri,Maiduguri,11.831100463867188,13.150970458984375,pulses and nuts,Cowpeas (white),100 KG,aggregate,Wholesale,NGN,25177.42,66.1519
2020-10-15,Borno,Maiduguri,Maiduguri,11.831100463867188,13.150970458984375,pulses and nuts,Cowpeas (white),KG,aggregate,Retail,NGN,261.94,0.6882
2020-10-15,Borno,Maiduguri,Maiduguri,11.831100463867188,13.150970458984375,pulses and nuts,Groundnuts (shelled),100 KG,aggregate,Wholesale,NGN,36129.03,94.9265
2020-10-15,Borno,Maiduguri,Maiduguri,11.831100463867188,13.150970458984375,pulses and nuts,Groundnuts (shelled),KG,aggregate,Retail,NGN,436.66,1.1473
2020-10-15,Gombe,Akko,Gombe,10.283329963684082,11.166669845581055,cereals and tubers,Bread,Unit,aggregate,Retail,NGN,315.78,0.8297
2020-10-15,Gombe,Akko,Gombe,10.283329963684082,11.166669845581055,cereals and tubers,"Cassava meal (gari, yellow)",100 KG,aggregate,Wholesale,NGN,22000.0,57.8035
2020-10-15,Gombe,Akko,Gombe,10.283329963684082,11.166669845581055,cereals and tubers,"Cassava meal (gari, yellow)",KG,aggregate,Retail,NGN,400.0,1.051
2020-10-15,Gombe,Akko,Gombe,10.283329963684082,11.166669845581055,cereals and tubers,Gari (white),100 KG,aggregate,Wholesale,NGN,20000.0,52.5486
2020-10-15,Gombe,Akko,Gombe,10.283329963684082,11.166669845581055,cereals and tubers,Gari (white),KG,aggregate,Retail,NGN,300.0,0.7882
2020-10-15,Gombe,Akko,Gombe,10.283329963684082,11.166669845581055,cereals and tubers,Maize (white),100 KG,aggregate,Wholesale,NGN,21612.9,56.7864
2020-10-15,Gombe,Akko,Gombe,10.283329963684082,11.166669845581055,cereals and tubers,Maize (white),KG,aggregate,Retail,NGN,226.11,0.5941
2020-10-15,Gombe,Akko,Gombe,10.283329963684082,11.166669845581055,cereals and tubers,Maize (yellow),100 KG,aggregate,Wholesale,NGN,21612.9,56.7864
2020-10-15,Gombe,Akko,Gombe,10.283329963684082,11.166669845581055,cereals and tubers,Maize (yellow),KG,aggregate,Retail,NGN,236.9,0.6224
2020-10-15,Gombe,Akko,Gombe,10.283329963684082,11.166669845581055,cereals and tubers,Millet,100 KG,aggregate,Wholesale,NGN,16774.19,44.073
2020-10-15,Gombe,Akko,Gombe,10.283329963684082,11.166669845581055,cereals and tubers,Millet,KG,aggregate,Retail,NGN,193.05,0.5072
2020-10-15,Gombe,Akko,Gombe,10.283329963684082,11.166669845581055,cereals and tubers,Rice (imported),50 KG,aggregate,Wholesale,NGN,28096.77,73.8223
2020-10-15,Gombe,Akko,Gombe,10.283329963684082,11.166669845581055,cereals and tubers,Rice (imported),KG,aggregate,Retail,NGN,607.14,1.5952
2020-10-15,Gombe,Akko,Gombe,10.283329963684082,11.166669845581055,cereals and tubers,Rice (local),100 KG,aggregate,Wholesale,NGN,36284.05,95.3338
2020-10-15,Gombe,Akko,Gombe,10.283329963684082,11.166669845581055,cereals and tubers,Rice (local),KG,aggregate,Retail,NGN,398.61,1.0473
2020-10-15,Gombe,Akko,Gombe,10.283329963684082,11.166669845581055,cereals and tubers,Sorghum (brown),100 KG,aggregate,Wholesale,NGN,23096.77,60.6852
2020-10-15,Gombe,Akko,Gombe,10.283329963684082,11.166669845581055,cereals and tubers,Sorghum (brown),KG,aggregate,Retail,NGN,240.69,0.6324
2020-10-15,Gombe,Akko,Gombe,10.283329963684082,11.166669845581055,cereals and tubers,Sorghum (white),100 KG,aggregate,Wholesale,NGN,23096.77,60.6852
2020-10-15,Gombe,Akko,Gombe,10.283329963684082,11.166669845581055,cereals and tubers,Sorghum (white),KG,aggregate,Retail,NGN,240.69,0.6324
2020-10-15,Gombe,Akko,Gombe,10.283329963684082,11.166669845581055,cereals and tubers,Yam,100 Tubers,aggregate,Wholesale,NGN,30000.0,78.8229
2020-10-15,Gombe,Akko,Gombe,10.283329963684082,11.166669845581055,cereals and tubers,Yam,KG,aggregate,Retail,NGN,323.14,0.849
2020-10-15,Gombe,Akko,Gombe,10.283329963684082,11.166669845581055,non-food,Fuel (diesel),L,aggregate,Retail,NGN,220.0,0.578
2020-10-15,Gombe,Akko,Gombe,10.283329963684082,11.166669845581055,non-food,Fuel (petrol-gasoline),L,aggregate,Retail,NGN,160.0,0.4204
2020-10-15,Gombe,Akko,Gombe,10.283329963684082,11.166669845581055,oil and fats,Oil (palm),L,aggregate,Retail,NGN,529.03,1.39
2020-10-15,Gombe,Akko,Gombe,10.283329963684082,11.166669845581055,pulses and nuts,Cowpeas (brown),100 KG,aggregate,Wholesale,NGN,28064.52,73.7376
2020-10-15,Gombe,Akko,Gombe,10.283329963684082,11.166669845581055,pulses and nuts,Cowpeas (brown),KG,aggregate,Retail,NGN,331.45,0.8709
2020-10-15,Gombe,Akko,Gombe,10.283329963684082,11.166669845581055,pulses and nuts,Cowpeas (white),100 KG,aggregate,Wholesale,NGN,27064.52,71.1101
2020-10-15,Gombe,Akko,Gombe,10.283329963684082,11.166669845581055,pulses and nuts,Cowpeas (white),KG,aggregate,Retail,NGN,318.54,0.837
